INFO 2025-08-04 17:00:33,678 autoreload 10228 13136 Watching for file changes with StatReloader
INFO 2025-08-07 15:26:07,452 basehttp 7888 9468 "GET /games/api/session-state/?session_id=b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453 HTTP/1.1" 200 1040
WARNING 2025-08-07 15:26:07,821 log 7888 17612 Not Found: /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/
WARNING 2025-08-07 15:26:07,821 basehttp 7888 17612 "GET /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/ HTTP/1.1" 404 3273
INFO 2025-08-07 15:26:10,955 basehttp 7888 9468 "GET /games/letters/session/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/ HTTP/1.1" 200 33080
INFO 2025-08-07 15:26:10,981 basehttp 7888 9468 "GET /games/api/session-state/?session_id=b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453 HTTP/1.1" 200 1040
WARNING 2025-08-07 15:26:11,690 log 7888 4196 Not Found: /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/
WARNING 2025-08-07 15:26:11,690 basehttp 7888 4196 "GET /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/ HTTP/1.1" 404 3273
INFO 2025-08-07 15:26:14,701 views 7888 9468 Display page accessed for session: b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453
INFO 2025-08-07 15:26:14,719 basehttp 7888 9468 "GET /games/letters/display/display-b5f4f584/ HTTP/1.1" 200 31824
INFO 2025-08-07 15:26:14,745 basehttp 7888 9468 "GET /games/api/session-state/?session_id=b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453 HTTP/1.1" 200 1040
WARNING 2025-08-07 15:26:15,780 log 7888 9836 Not Found: /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/
WARNING 2025-08-07 15:26:15,781 basehttp 7888 9836 "GET /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/ HTTP/1.1" 404 3273
INFO 2025-08-07 15:26:18,954 basehttp 7888 9468 "GET /games/letters/session/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/ HTTP/1.1" 200 33080
INFO 2025-08-07 15:26:18,980 basehttp 7888 9468 "GET /games/api/session-state/?session_id=b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453 HTTP/1.1" 200 1040
WARNING 2025-08-07 15:26:19,093 log 7888 13624 Not Found: /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/
WARNING 2025-08-07 15:26:19,094 basehttp 7888 13624 "GET /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/ HTTP/1.1" 404 3273
INFO 2025-08-07 15:26:22,115 views 7888 9468 Display page accessed for session: b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453
INFO 2025-08-07 15:26:22,124 basehttp 7888 9468 "GET /games/letters/display/display-b5f4f584/ HTTP/1.1" 200 31824
INFO 2025-08-07 15:26:22,153 basehttp 7888 9468 "GET /games/api/session-state/?session_id=b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453 HTTP/1.1" 200 1040
WARNING 2025-08-07 15:26:22,231 log 7888 13792 Not Found: /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/
WARNING 2025-08-07 15:26:22,231 basehttp 7888 13792 "GET /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/ HTTP/1.1" 404 3273
WARNING 2025-08-07 15:26:25,263 log 7888 3924 Not Found: /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/
WARNING 2025-08-07 15:26:25,264 basehttp 7888 3924 "GET /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/ HTTP/1.1" 404 3273
INFO 2025-08-07 15:26:25,941 basehttp 7888 9468 "GET /games/letters/session/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/ HTTP/1.1" 200 33080
INFO 2025-08-07 15:26:25,968 basehttp 7888 9468 "GET /games/api/session-state/?session_id=b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453 HTTP/1.1" 200 1040
INFO 2025-08-07 15:26:28,272 views 7888 9468 Display page accessed for session: b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453
INFO 2025-08-07 15:26:28,279 basehttp 7888 9468 "GET /games/letters/display/display-b5f4f584/ HTTP/1.1" 200 31824
INFO 2025-08-07 15:26:28,308 basehttp 7888 9468 "GET /games/api/session-state/?session_id=b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453 HTTP/1.1" 200 1040
WARNING 2025-08-07 15:26:30,448 log 7888 10184 Not Found: /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/
WARNING 2025-08-07 15:26:30,449 basehttp 7888 10184 "GET /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/ HTTP/1.1" 404 3273
WARNING 2025-08-07 15:26:33,221 log 7888 8924 Not Found: /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/
WARNING 2025-08-07 15:26:33,222 basehttp 7888 8924 "GET /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/ HTTP/1.1" 404 3273
INFO 2025-08-07 15:26:33,952 basehttp 7888 9468 "GET /games/letters/session/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/ HTTP/1.1" 200 33080
INFO 2025-08-07 15:26:33,978 basehttp 7888 9468 "GET /games/api/session-state/?session_id=b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453 HTTP/1.1" 200 1040
INFO 2025-08-07 15:26:36,937 views 7888 9468 Display page accessed for session: b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453
INFO 2025-08-07 15:26:36,956 basehttp 7888 9468 "GET /games/letters/display/display-b5f4f584/ HTTP/1.1" 200 31824
INFO 2025-08-07 15:26:36,980 basehttp 7888 9468 "GET /games/api/session-state/?session_id=b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453 HTTP/1.1" 200 1040
WARNING 2025-08-07 15:26:37,435 log 7888 3596 Not Found: /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/
WARNING 2025-08-07 15:26:37,436 basehttp 7888 3596 "GET /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/ HTTP/1.1" 404 3273
WARNING 2025-08-07 15:26:39,906 log 7888 3792 Not Found: /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/
WARNING 2025-08-07 15:26:39,907 basehttp 7888 3792 "GET /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/ HTTP/1.1" 404 3273
INFO 2025-08-07 15:26:40,944 basehttp 7888 9468 "GET /games/letters/session/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/ HTTP/1.1" 200 33080
INFO 2025-08-07 15:26:40,973 basehttp 7888 9468 "GET /games/api/session-state/?session_id=b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453 HTTP/1.1" 200 1040
INFO 2025-08-07 15:26:42,942 views 7888 9468 Display page accessed for session: b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453
INFO 2025-08-07 15:26:42,960 basehttp 7888 9468 "GET /games/letters/display/display-b5f4f584/ HTTP/1.1" 200 31824
INFO 2025-08-07 15:26:42,983 basehttp 7888 9468 "GET /games/api/session-state/?session_id=b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453 HTTP/1.1" 200 1040
WARNING 2025-08-07 15:26:45,214 log 7888 1676 Not Found: /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/
WARNING 2025-08-07 15:26:45,215 basehttp 7888 1676 "GET /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/ HTTP/1.1" 404 3273
WARNING 2025-08-07 15:26:45,659 log 7888 10252 Not Found: /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/
WARNING 2025-08-07 15:26:45,660 basehttp 7888 10252 "GET /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/ HTTP/1.1" 404 3273
INFO 2025-08-07 15:26:48,934 views 7888 9468 Display page accessed for session: b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453
INFO 2025-08-07 15:26:48,960 basehttp 7888 9468 "GET /games/letters/display/display-b5f4f584/ HTTP/1.1" 200 31824
INFO 2025-08-07 15:26:48,978 basehttp 7888 9376 "GET /games/letters/session/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/ HTTP/1.1" 200 33080
INFO 2025-08-07 15:26:48,991 basehttp 7888 9468 "GET /games/api/session-state/?session_id=b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453 HTTP/1.1" 200 1040
INFO 2025-08-07 15:26:49,008 basehttp 7888 9468 "GET /games/api/session-state/?session_id=b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453 HTTP/1.1" 200 1040
WARNING 2025-08-07 15:26:50,085 log 7888 8872 Not Found: /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/
WARNING 2025-08-07 15:26:50,086 basehttp 7888 8872 "GET /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/ HTTP/1.1" 404 3273
WARNING 2025-08-07 15:26:52,497 log 7888 8860 Not Found: /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/
WARNING 2025-08-07 15:26:52,498 basehttp 7888 8860 "GET /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/ HTTP/1.1" 404 3273
INFO 2025-08-07 15:26:53,942 basehttp 7888 9468 "GET /games/letters/session/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/ HTTP/1.1" 200 33080
INFO 2025-08-07 15:26:53,967 basehttp 7888 9468 "GET /games/api/session-state/?session_id=b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453 HTTP/1.1" 200 1040
INFO 2025-08-07 15:26:55,932 views 7888 9468 Display page accessed for session: b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453
INFO 2025-08-07 15:26:55,949 basehttp 7888 9468 "GET /games/letters/display/display-b5f4f584/ HTTP/1.1" 200 31824
INFO 2025-08-07 15:26:55,973 basehttp 7888 9468 "GET /games/api/session-state/?session_id=b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453 HTTP/1.1" 200 1040
WARNING 2025-08-07 15:26:58,103 log 7888 18192 Not Found: /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/
WARNING 2025-08-07 15:26:58,103 basehttp 7888 18192 "GET /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/ HTTP/1.1" 404 3273
WARNING 2025-08-07 15:27:00,686 log 7888 6120 Not Found: /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/
WARNING 2025-08-07 15:27:00,687 basehttp 7888 6120 "GET /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/ HTTP/1.1" 404 3273
INFO 2025-08-07 15:27:01,956 basehttp 7888 9468 "GET /games/letters/session/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/ HTTP/1.1" 200 33080
INFO 2025-08-07 15:27:01,986 basehttp 7888 9468 "GET /games/api/session-state/?session_id=b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453 HTTP/1.1" 200 1040
WARNING 2025-08-07 15:27:03,182 log 7888 16684 Not Found: /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/
WARNING 2025-08-07 15:27:03,183 basehttp 7888 16684 "GET /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/ HTTP/1.1" 404 3273
INFO 2025-08-07 15:27:03,931 views 7888 9468 Display page accessed for session: b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453
INFO 2025-08-07 15:27:03,949 basehttp 7888 9468 "GET /games/letters/display/display-b5f4f584/ HTTP/1.1" 200 31824
INFO 2025-08-07 15:27:03,973 basehttp 7888 9468 "GET /games/api/session-state/?session_id=b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453 HTTP/1.1" 200 1040
WARNING 2025-08-07 15:27:06,029 log 7888 5212 Not Found: /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/
WARNING 2025-08-07 15:27:06,030 basehttp 7888 5212 "GET /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/ HTTP/1.1" 404 3273
INFO 2025-08-07 15:27:06,964 basehttp 7888 9468 "GET /games/letters/session/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/ HTTP/1.1" 200 33080
INFO 2025-08-07 15:27:06,990 basehttp 7888 9468 "GET /games/api/session-state/?session_id=b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453 HTTP/1.1" 200 1040
WARNING 2025-08-07 15:27:09,686 log 7888 14268 Not Found: /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/
WARNING 2025-08-07 15:27:09,687 basehttp 7888 14268 "GET /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/ HTTP/1.1" 404 3273
INFO 2025-08-07 15:27:09,933 views 7888 9468 Display page accessed for session: b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453
INFO 2025-08-07 15:27:09,961 basehttp 7888 9468 "GET /games/letters/display/display-b5f4f584/ HTTP/1.1" 200 31824
INFO 2025-08-07 15:27:09,987 basehttp 7888 9468 "GET /games/api/session-state/?session_id=b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453 HTTP/1.1" 200 1040
WARNING 2025-08-07 15:27:11,985 log 7888 6744 Not Found: /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/
WARNING 2025-08-07 15:27:11,986 basehttp 7888 6744 "GET /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/ HTTP/1.1" 404 3273
INFO 2025-08-07 15:27:12,952 basehttp 7888 9468 "GET /games/letters/session/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/ HTTP/1.1" 200 33080
INFO 2025-08-07 15:27:12,978 basehttp 7888 9468 "GET /games/api/session-state/?session_id=b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453 HTTP/1.1" 200 1040
WARNING 2025-08-07 15:27:15,546 log 7888 10872 Not Found: /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/
WARNING 2025-08-07 15:27:15,546 basehttp 7888 10872 "GET /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/ HTTP/1.1" 404 3273
INFO 2025-08-07 15:27:15,932 views 7888 9468 Display page accessed for session: b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453
INFO 2025-08-07 15:27:15,940 basehttp 7888 9468 "GET /games/letters/display/display-b5f4f584/ HTTP/1.1" 200 31824
INFO 2025-08-07 15:27:15,964 basehttp 7888 9468 "GET /games/api/session-state/?session_id=b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453 HTTP/1.1" 200 1040
INFO 2025-08-07 15:27:18,951 basehttp 7888 9468 "GET /games/letters/session/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/ HTTP/1.1" 200 33080
INFO 2025-08-07 15:27:18,976 basehttp 7888 9468 "GET /games/api/session-state/?session_id=b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453 HTTP/1.1" 200 1040
WARNING 2025-08-07 15:27:20,535 log 7888 2328 Not Found: /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/
WARNING 2025-08-07 15:27:20,536 basehttp 7888 2328 "GET /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/ HTTP/1.1" 404 3273
WARNING 2025-08-07 15:27:22,580 log 7888 1208 Not Found: /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/
WARNING 2025-08-07 15:27:22,580 basehttp 7888 1208 "GET /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/ HTTP/1.1" 404 3273
INFO 2025-08-07 15:27:23,936 views 7888 9468 Display page accessed for session: b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453
INFO 2025-08-07 15:27:23,945 basehttp 7888 9468 "GET /games/letters/display/display-b5f4f584/ HTTP/1.1" 200 31824
INFO 2025-08-07 15:27:23,974 basehttp 7888 9468 "GET /games/api/session-state/?session_id=b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453 HTTP/1.1" 200 1040
WARNING 2025-08-07 15:27:25,465 log 7888 15880 Not Found: /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/
WARNING 2025-08-07 15:27:25,468 basehttp 7888 15880 "GET /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/ HTTP/1.1" 404 3273
INFO 2025-08-07 15:27:25,978 basehttp 7888 9468 "GET /games/letters/session/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/ HTTP/1.1" 200 33080
INFO 2025-08-07 15:27:26,008 basehttp 7888 9468 "GET /games/api/session-state/?session_id=b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453 HTTP/1.1" 200 1040
INFO 2025-08-07 15:27:28,949 views 7888 9468 Display page accessed for session: b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453
INFO 2025-08-07 15:27:28,967 basehttp 7888 9468 "GET /games/letters/display/display-b5f4f584/ HTTP/1.1" 200 31824
INFO 2025-08-07 15:27:29,002 basehttp 7888 9468 "GET /games/api/session-state/?session_id=b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453 HTTP/1.1" 200 1040
WARNING 2025-08-07 15:27:29,301 log 7888 8836 Not Found: /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/
WARNING 2025-08-07 15:27:29,302 basehttp 7888 8836 "GET /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/ HTTP/1.1" 404 3273
INFO 2025-08-07 15:27:32,964 basehttp 7888 9468 "GET /games/letters/session/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/ HTTP/1.1" 200 33080
INFO 2025-08-07 15:27:32,994 basehttp 7888 9468 "GET /games/api/session-state/?session_id=b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453 HTTP/1.1" 200 1040
WARNING 2025-08-07 15:27:33,013 log 7888 13108 Not Found: /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/
WARNING 2025-08-07 15:27:33,013 basehttp 7888 13108 "GET /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/ HTTP/1.1" 404 3273
WARNING 2025-08-07 15:27:33,949 log 7888 3912 Not Found: /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/
WARNING 2025-08-07 15:27:33,950 basehttp 7888 3912 "GET /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/ HTTP/1.1" 404 3273
INFO 2025-08-07 15:27:36,953 basehttp 7888 9468 "GET /games/letters/session/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/ HTTP/1.1" 200 33080
WARNING 2025-08-07 15:27:36,996 log 7888 17108 Not Found: /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/
WARNING 2025-08-07 15:27:36,997 basehttp 7888 17108 "GET /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/ HTTP/1.1" 404 3273
INFO 2025-08-07 15:27:37,014 basehttp 7888 9468 "GET /games/api/session-state/?session_id=b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453 HTTP/1.1" 200 1040
INFO 2025-08-07 15:27:37,948 views 7888 9468 Display page accessed for session: b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453
INFO 2025-08-07 15:27:37,967 basehttp 7888 9468 "GET /games/letters/display/display-b5f4f584/ HTTP/1.1" 200 31824
INFO 2025-08-07 15:27:37,993 basehttp 7888 9468 "GET /games/api/session-state/?session_id=b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453 HTTP/1.1" 200 1040
WARNING 2025-08-07 15:27:39,117 log 7888 6508 Not Found: /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/
WARNING 2025-08-07 15:27:39,118 basehttp 7888 6508 "GET /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/ HTTP/1.1" 404 3273
INFO 2025-08-07 15:27:40,950 basehttp 7888 9468 "GET /games/letters/session/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/ HTTP/1.1" 200 33080
INFO 2025-08-07 15:27:40,984 basehttp 7888 9468 "GET /games/api/session-state/?session_id=b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453 HTTP/1.1" 200 1040
WARNING 2025-08-07 15:27:40,991 log 7888 8568 Not Found: /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/
WARNING 2025-08-07 15:27:40,992 basehttp 7888 8568 "GET /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/ HTTP/1.1" 404 3273
INFO 2025-08-07 15:27:42,941 views 7888 9468 Display page accessed for session: b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453
INFO 2025-08-07 15:27:42,960 basehttp 7888 9468 "GET /games/letters/display/display-b5f4f584/ HTTP/1.1" 200 31824
INFO 2025-08-07 15:27:42,984 basehttp 7888 9468 "GET /games/api/session-state/?session_id=b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453 HTTP/1.1" 200 1040
WARNING 2025-08-07 15:27:44,448 log 7888 12524 Not Found: /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/
WARNING 2025-08-07 15:27:44,449 basehttp 7888 12524 "GET /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/ HTTP/1.1" 404 3273
INFO 2025-08-07 15:27:44,962 basehttp 7888 9468 "GET /games/letters/session/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/ HTTP/1.1" 200 33080
WARNING 2025-08-07 15:27:45,001 log 7888 10004 Not Found: /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/
WARNING 2025-08-07 15:27:45,002 basehttp 7888 10004 "GET /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/ HTTP/1.1" 404 3273
INFO 2025-08-07 15:27:45,018 basehttp 7888 9468 "GET /games/api/session-state/?session_id=b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453 HTTP/1.1" 200 1040
INFO 2025-08-07 15:27:47,951 views 7888 9468 Display page accessed for session: b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453
INFO 2025-08-07 15:27:47,969 basehttp 7888 9468 "GET /games/letters/display/display-b5f4f584/ HTTP/1.1" 200 31824
INFO 2025-08-07 15:27:47,996 basehttp 7888 9468 "GET /games/api/session-state/?session_id=b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453 HTTP/1.1" 200 1040
INFO 2025-08-07 15:27:48,953 basehttp 7888 9468 "GET /games/letters/session/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/ HTTP/1.1" 200 33080
INFO 2025-08-07 15:27:48,990 basehttp 7888 9468 "GET /games/api/session-state/?session_id=b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453 HTTP/1.1" 200 1040
WARNING 2025-08-07 15:27:49,007 log 7888 3648 Not Found: /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/
WARNING 2025-08-07 15:27:49,008 basehttp 7888 3648 "GET /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/ HTTP/1.1" 404 3273
INFO 2025-08-07 15:27:52,955 basehttp 7888 9468 "GET /games/letters/session/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/ HTTP/1.1" 200 33080
WARNING 2025-08-07 15:27:52,970 log 7888 9612 Not Found: /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/
WARNING 2025-08-07 15:27:52,971 basehttp 7888 9612 "GET /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/ HTTP/1.1" 404 3273
INFO 2025-08-07 15:27:52,986 basehttp 7888 9468 "GET /games/api/session-state/?session_id=b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453 HTTP/1.1" 200 1040
WARNING 2025-08-07 15:27:53,003 log 7888 10320 Not Found: /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/
WARNING 2025-08-07 15:27:53,004 basehttp 7888 10320 "GET /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/ HTTP/1.1" 404 3273
INFO 2025-08-07 15:27:56,946 views 7888 9468 Display page accessed for session: b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453
INFO 2025-08-07 15:27:56,958 basehttp 7888 9468 "GET /games/letters/display/display-b5f4f584/ HTTP/1.1" 200 31824
INFO 2025-08-07 15:27:56,990 basehttp 7888 9376 "GET /games/letters/session/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/ HTTP/1.1" 200 33080
INFO 2025-08-07 15:27:57,013 basehttp 7888 9468 "GET /games/api/session-state/?session_id=b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453 HTTP/1.1" 200 1040
WARNING 2025-08-07 15:27:57,033 log 7888 1580 Not Found: /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/
WARNING 2025-08-07 15:27:57,034 basehttp 7888 1580 "GET /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/ HTTP/1.1" 404 3273
INFO 2025-08-07 15:27:57,040 basehttp 7888 9468 "GET /games/api/session-state/?session_id=b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453 HTTP/1.1" 200 1040
WARNING 2025-08-07 15:27:58,408 log 7888 17612 Not Found: /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/
WARNING 2025-08-07 15:27:58,409 basehttp 7888 17612 "GET /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/ HTTP/1.1" 404 3273
INFO 2025-08-07 15:28:00,942 basehttp 7888 9468 "GET /games/letters/session/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/ HTTP/1.1" 200 33080
INFO 2025-08-07 15:28:00,968 basehttp 7888 9468 "GET /games/api/session-state/?session_id=b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453 HTTP/1.1" 200 1040
WARNING 2025-08-07 15:28:00,982 log 7888 3380 Not Found: /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/
WARNING 2025-08-07 15:28:00,983 basehttp 7888 3380 "GET /ws/letters/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/ HTTP/1.1" 404 3273
INFO 2025-08-07 15:28:01,934 views 7888 9468 Display page accessed for session: b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453
INFO 2025-08-07 15:28:01,952 basehttp 7888 9468 "GET /games/letters/display/display-b5f4f584/ HTTP/1.1" 200 31824
INFO 2025-08-07 15:28:01,982 basehttp 7888 9468 "GET /games/api/session-state/?session_id=b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453 HTTP/1.1" 200 1040
INFO 2025-08-07 15:28:04,950 basehttp 7888 9468 "GET /games/letters/session/b5f4f584-f73a-4cf8-bfdf-5fe4ffa5e453/ HTTP/1.1" 200 33080
